date,USDJPY,US_2Y_Yield,Japan_2Y_Yield,US_Japan_2Y_Spread
2013-04-29,98.0900,0.2000,0.1240,0.0760
2013-04-30,97.5200,0.2200,0.1220,0.0980
2013-05-01,97.2800,0.2000,0.1150,0.0850
2013-05-02,97.9600,0.2000,0.1110,0.0890
2013-05-03,99.1000,0.2200,0.1110,0.1090
2013-05-06,99.3500,0.2200,0.1110,0.1090
2013-05-07,99.0000,0.2200,0.1120,0.1080
2013-05-08,98.9000,0.2200,0.1130,0.1070
2013-05-09,99.2900,0.2200,0.1130,0.1070
2013-05-10,101.7400,0.2600,0.1130,0.1470
2013-05-13,101.8400,0.2400,0.1250,0.1150
2013-05-14,102.1800,0.2600,0.1350,0.1250
2013-05-15,102.4400,0.2600,0.1350,0.1250
2013-05-16,102.2200,0.2300,0.1300,0.1000
2013-05-17,102.9800,0.2600,0.1300,0.1300
2013-05-20,102.5400,0.2600,0.1310,0.1290
2013-05-21,102.3600,0.2600,0.1310,0.1290
2013-05-22,103.5200,0.2600,0.1250,0.1350
2013-05-23,101.6600,0.2600,0.1200,0.1400
2013-05-24,100.9800,0.2600,0.1250,0.1350
2013-05-27,,0.2600,0.1250,0.1350
2013-05-28,102.0700,0.2900,0.1310,0.1590
2013-05-29,100.9100,0.3000,0.1420,0.1580
2013-05-30,101.0600,0.3100,0.1430,0.1670
2013-05-31,100.8300,0.3000,0.1390,0.1610
2013-06-03,99.1800,0.3000,0.1290,0.1710
2013-06-04,100.1500,0.3200,0.1240,0.1960
2013-06-05,99.1600,0.3000,0.1190,0.1810
2013-06-06,97.7600,0.3000,0.1190,0.1810
2013-06-07,97.2000,0.3200,0.1200,0.2000
2013-06-10,98.8800,0.3200,0.1250,0.1950
2013-06-11,96.8200,0.3400,0.1250,0.2150
2013-06-12,95.3600,0.3400,0.1250,0.2150
2013-06-13,94.2900,0.3200,0.1300,0.1900
2013-06-14,94.3400,0.2900,0.1300,0.1600
2013-06-17,94.8700,0.2700,0.1300,0.1400
2013-06-18,95.2000,0.2700,0.1300,0.1400
2013-06-19,95.2200,0.3100,0.1300,0.1800
2013-06-20,98.1800,0.3300,0.1290,0.2010
2013-06-21,97.4800,0.3800,0.1340,0.2460
2013-06-24,97.7000,0.4200,0.1340,0.2860
2013-06-25,97.8700,0.4300,0.1340,0.2960
2013-06-26,97.4300,0.3900,0.1390,0.2510
2013-06-27,98.4000,0.3600,0.1420,0.2180
2013-06-28,99.2100,0.3600,0.1370,0.2230
2013-07-01,99.6200,0.3400,0.1380,0.2020
2013-07-02,100.4300,0.3400,0.1380,0.2020
2013-07-03,99.8200,0.3600,0.1330,0.2270
2013-07-04,,0.3600,0.1330,0.2270
2013-07-05,100.9400,0.4000,0.1330,0.2670
2013-07-08,101.0700,0.3700,0.1340,0.2360
2013-07-09,101.0800,0.3700,0.1290,0.2410
2013-07-10,100.1000,0.3800,0.1290,0.2510
2013-07-11,98.8000,0.3400,0.1250,0.2150
2013-07-12,99.3900,0.3700,0.1250,0.2450
2013-07-15,100.0400,0.3400,0.1250,0.2150
2013-07-16,99.3700,0.3400,0.1300,0.2100
2013-07-17,99.7000,0.3200,0.1300,0.1900
2013-07-18,100.6000,0.3200,0.1300,0.1900
2013-07-19,100.3000,0.3200,0.1300,0.1900
2013-07-22,99.6000,0.3200,0.1300,0.1900
2013-07-23,99.7600,0.3300,0.1300,0.2000
2013-07-24,100.2100,0.3400,0.1300,0.2100
2013-07-25,99.5600,0.3200,0.1290,0.1910
2013-07-26,98.2400,0.3100,0.1290,0.1810
2013-07-29,97.8000,0.3300,0.1290,0.2010
2013-07-30,98.0200,0.3300,0.1190,0.2110
2013-07-31,98.3500,0.3100,0.1190,0.1910
2013-08-01,99.3000,0.3500,0.1190,0.2310
2013-08-02,99.0400,0.3000,0.1190,0.1810
2013-08-05,98.5400,0.3200,0.1140,0.2060
2013-08-06,97.8500,0.3200,0.1140,0.2060
2013-08-07,96.7200,0.3200,0.1090,0.2110
2013-08-08,96.0300,0.3000,0.1090,0.1910
2013-08-09,96.2400,0.3200,0.1090,0.2110
2013-08-12,96.4400,0.3200,0.1100,0.2100
2013-08-13,98.0600,0.3400,0.1100,0.2300
2013-08-14,98.1500,0.3400,0.1100,0.2300
2013-08-15,97.8100,0.3600,0.1100,0.2500
2013-08-16,97.6000,0.3600,0.1100,0.2500
2013-08-19,97.9400,0.3600,0.1100,0.2500
2013-08-20,97.1200,0.3600,0.1100,0.2500
2013-08-21,97.6600,0.3800,0.1100,0.2700
2013-08-22,98.5300,0.4200,0.1110,0.3090
2013-08-23,98.5700,0.4000,0.1110,0.2890
2013-08-26,98.6400,0.4100,0.1110,0.2990
2013-08-27,97.3000,0.3800,0.1110,0.2690
2013-08-28,97.6500,0.4000,0.1110,0.2890
2013-08-29,98.4600,0.3900,0.1140,0.2760
2013-08-30,98.2200,0.3900,0.1150,0.2750
2013-09-02,,0.3900,0.1160,0.2740
2013-09-03,99.4300,0.4300,0.1160,0.3140
2013-09-04,99.6100,0.4600,0.1160,0.3440
2013-09-05,100.0800,0.5200,0.1170,0.4030
2013-09-06,99.0400,0.4600,0.1170,0.3430
2013-09-09,99.5500,0.4500,0.1180,0.3320
2013-09-10,100.2200,0.5000,0.1180,0.3820
2013-09-11,100.0800,0.4700,0.1190,0.3510
2013-09-12,99.2400,0.4500,0.1190,0.3310
2013-09-13,99.3800,0.4500,0.1190,0.3310
2013-09-16,98.9800,0.4100,0.1190,0.2910
2013-09-17,99.1600,0.3900,0.1150,0.2750
2013-09-18,99.0400,0.3400,0.1150,0.2250
2013-09-19,99.3300,0.3400,0.1100,0.2300
2013-09-20,99.3800,0.3400,0.1000,0.2400
2013-09-23,98.7600,0.3500,0.1000,0.2500
2013-09-24,98.7600,0.3500,0.0960,0.2540
2013-09-25,98.6200,0.3600,0.1010,0.2590
2013-09-26,98.9500,0.3400,0.1010,0.2390
2013-09-27,98.3000,0.3400,0.1000,0.2400
2013-09-30,98.2900,0.3300,0.1070,0.2230
2013-10-01,98.0500,0.3300,0.1080,0.2220
2013-10-02,97.3600,0.3100,0.1000,0.2100
2013-10-03,97.0800,0.3300,0.0970,0.2330
2013-10-04,97.2000,0.3300,0.0970,0.2330
2013-10-07,97.0200,0.3700,0.0960,0.2740
2013-10-08,96.9400,0.4000,0.0960,0.3040
2013-10-09,97.2300,0.3700,0.0960,0.2740
2013-10-10,98.0900,0.3500,0.0910,0.2590
2013-10-11,98.4200,0.3500,0.0910,0.2590
2013-10-15,98.5800,0.3700,0.0950,0.2750
2013-10-16,98.9000,0.3400,0.0950,0.2450
2013-10-17,97.8500,0.3300,0.1000,0.2300
2013-10-18,97.7700,0.3300,0.1000,0.2300
2013-10-21,98.1400,0.3300,0.1000,0.2300
2013-10-22,98.1800,0.3100,0.1010,0.2090
2013-10-23,97.2800,0.3100,0.1010,0.2090
2013-10-24,97.3600,0.3300,0.1010,0.2290
2013-10-25,97.4600,0.3200,0.1020,0.2180
2013-10-28,97.7000,0.3200,0.1020,0.2180
2013-10-29,98.0900,0.3100,0.0980,0.2120
2013-10-30,98.1400,0.3300,0.0970,0.2330
2013-10-31,98.1000,0.3100,0.0970,0.2130
2013-11-01,98.7800,0.3300,0.0970,0.2330
2013-11-04,98.6200,0.3200,0.0970,0.2230
2013-11-05,98.6000,0.3200,0.0960,0.2240
2013-11-06,98.6000,0.3000,0.0960,0.2040
2013-11-07,98.5600,0.2900,0.0910,0.1990
2013-11-08,99.0300,0.3200,0.0910,0.2290
2013-11-11,,0.3200,0.0900,0.2300
2013-11-12,99.6500,0.3400,0.0900,0.2500
2013-11-13,99.3100,0.3200,0.0900,0.2300
2013-11-14,99.9300,0.2900,0.0950,0.1950
2013-11-15,100.1700,0.3100,0.0950,0.2150
2013-11-18,100.0400,0.3100,0.0950,0.2150
2013-11-19,100.1400,0.2900,0.0950,0.1950
2013-11-20,100.0200,0.2800,0.0950,0.1850
2013-11-21,100.9500,0.2900,0.0950,0.1950
2013-11-22,101.2900,0.3100,0.0950,0.2150
2013-11-25,101.7000,0.3000,0.0950,0.2050
2013-11-26,101.3800,0.2900,0.0950,0.1950
2013-11-27,102.1800,0.2800,0.0960,0.1840
2013-11-28,,0.2800,0.0880,0.1920
2013-11-29,102.4500,0.2800,0.0830,0.1970
2013-12-02,103.0400,0.3000,0.0820,0.2180
2013-12-03,102.3600,0.2800,0.0820,0.1980
2013-12-04,102.4800,0.3000,0.0820,0.2180
2013-12-05,101.8200,0.3000,0.0820,0.2180
2013-12-06,102.8800,0.3000,0.0860,0.2140
2013-12-09,103.2200,0.3000,0.0860,0.2140
2013-12-10,102.8000,0.3000,0.0860,0.2140
2013-12-11,102.3800,0.3100,0.0910,0.2190
2013-12-12,103.1100,0.3400,0.0900,0.2500
2013-12-13,103.2800,0.3400,0.0950,0.2450
2013-12-16,102.9100,0.3400,0.0950,0.2450
2013-12-17,102.6300,0.3400,0.0950,0.2450
2013-12-18,103.1800,0.3200,0.1000,0.2200
2013-12-19,104.1600,0.3500,0.1000,0.2500
2013-12-20,104.0700,0.3700,0.1000,0.2700
2013-12-23,104.0600,0.3800,0.1000,0.2800
2013-12-24,104.2600,0.3800,0.1000,0.2800
2013-12-25,,0.3800,0.0980,0.2820
2013-12-26,104.7200,0.4200,0.0980,0.3220
2013-12-27,105.0500,0.4000,0.0980,0.3020
2013-12-30,105.0000,0.3900,0.0980,0.2920
2013-12-31,105.2500,0.3800,0.0980,0.2820
2014-01-02,104.8400,0.3900,0.0980,0.2920
2014-01-03,104.4600,0.4100,0.0980,0.3120
2014-01-06,104.3800,0.4000,0.0910,0.3090
2014-01-07,104.5400,0.4000,0.0910,0.3090
2014-01-08,104.8700,0.4300,0.0910,0.3390
2014-01-09,104.7400,0.4400,0.0910,0.3490
2014-01-10,104.0600,0.3900,0.0910,0.2990
2014-01-13,103.3100,0.3900,0.0910,0.2990
2014-01-14,103.8000,0.3900,0.0900,0.3000
2014-01-15,104.4200,0.4100,0.0900,0.3200
2014-01-16,104.3200,0.4100,0.0900,0.3200
2014-01-17,104.3200,0.4000,0.0900,0.3100
2014-01-20,,0.4000,0.0910,0.3090
2014-01-21,104.1400,0.4000,0.0910,0.3090
2014-01-22,104.3600,0.4400,0.0910,0.3490
2014-01-23,103.6500,0.3900,0.0910,0.2990
2014-01-24,102.4100,0.3700,0.0910,0.2790
2014-01-27,102.2600,0.3700,0.0910,0.2790
2014-01-28,102.8000,0.3800,0.0910,0.2890
2014-01-29,102.2000,0.3600,0.0910,0.2690
2014-01-30,102.8300,0.3600,0.0880,0.2720
2014-01-31,102.2800,0.3400,0.0850,0.2550
2014-02-03,101.1100,0.3000,0.0820,0.2180
2014-02-04,101.6200,0.3100,0.0820,0.2280
2014-02-05,101.3800,0.3200,0.0820,0.2380
2014-02-06,101.8400,0.3300,0.0810,0.2490
2014-02-07,102.3200,0.3000,0.0760,0.2240
2014-02-10,102.1400,0.3200,0.0710,0.2490
2014-02-11,102.6300,0.3500,0.0710,0.2790
2014-02-12,102.4800,0.3500,0.0700,0.2800
2014-02-13,102.2000,0.3200,0.0700,0.2500
2014-02-14,101.8200,0.3200,0.0750,0.2450
2014-02-17,,0.3200,0.0700,0.2500
2014-02-18,102.3100,0.3100,0.0750,0.2350
2014-02-19,102.3000,0.3300,0.0850,0.2450
2014-02-20,102.3200,0.3400,0.0800,0.2600
2014-02-21,102.7100,0.3300,0.0800,0.2500
2014-02-24,102.4400,0.3500,0.0800,0.2700
2014-02-25,102.2000,0.3400,0.0800,0.2600
2014-02-26,102.3600,0.3300,0.0800,0.2500
2014-02-27,102.1200,0.3300,0.0730,0.2570
2014-02-28,102.0800,0.3300,0.0730,0.2570
2014-03-03,101.3600,0.3200,0.0720,0.2480
2014-03-04,102.1800,0.3300,0.0720,0.2580
2014-03-05,102.3200,0.3300,0.0720,0.2580
2014-03-06,103.0300,0.3700,0.0720,0.2980
2014-03-07,103.3800,0.3800,0.0720,0.3080
2014-03-10,103.2300,0.3700,0.0710,0.2990
2014-03-11,103.1800,0.3700,0.0710,0.2990
2014-03-12,102.7400,0.3700,0.0760,0.2940
2014-03-13,102.1200,0.3400,0.0810,0.2590
2014-03-14,101.4600,0.3600,0.0800,0.2800
2014-03-17,101.6200,0.3800,0.0800,0.3000
2014-03-18,101.3700,0.3600,0.0800,0.2800
2014-03-19,101.5400,0.4700,0.0750,0.3950
2014-03-20,102.3900,0.4500,0.0750,0.3750
2014-03-21,102.3800,0.4500,0.0750,0.3750
2014-03-24,102.2100,0.4700,0.0740,0.3960
2014-03-25,102.3200,0.4700,0.0740,0.3960
2014-03-26,102.3000,0.4500,0.0790,0.3710
2014-03-27,102.1000,0.4500,0.0800,0.3700
2014-03-28,102.9200,0.4500,0.0880,0.3620
2014-03-31,102.9800,0.4400,0.0870,0.3530
2014-04-01,103.5200,0.4400,0.0820,0.3580
2014-04-02,103.8200,0.4700,0.0820,0.3880
2014-04-03,103.9400,0.4600,0.0820,0.3780
2014-04-04,103.3900,0.4300,0.0820,0.3480
2014-04-07,103.0400,0.4100,0.0810,0.3290
2014-04-08,102.1200,0.4000,0.0810,0.3190
2014-04-09,101.8500,0.3700,0.0810,0.2890
2014-04-10,101.4300,0.3700,0.0810,0.2890
2014-04-11,101.5600,0.3700,0.0810,0.2890
2014-04-14,101.8100,0.3700,0.0900,0.2800
2014-04-15,101.6000,0.3900,0.0900,0.3000
2014-04-16,102.3000,0.3900,0.0900,0.3000
2014-04-17,102.2200,0.4300,0.0900,0.3400
2014-04-18,102.4300,0.4300,0.0900,0.3400
2014-04-21,102.5600,0.4200,0.0900,0.3300
2014-04-22,102.6000,0.4500,0.0900,0.3600
2014-04-23,102.2600,0.4300,0.0900,0.3400
2014-04-24,102.3400,0.4300,0.0890,0.3410
2014-04-25,102.1200,0.4300,0.0880,0.3420
2014-04-28,102.4600,0.4400,0.0880,0.3520
2014-04-29,102.5700,0.4400,0.0880,0.3520
2014-04-30,102.1400,0.4200,0.0880,0.3320
2014-05-01,102.3000,0.4100,0.0850,0.3250
2014-05-02,102.3400,0.4200,0.0850,0.3350
2014-05-05,102.0600,0.4300,0.0850,0.3450
2014-05-06,101.5700,0.4300,0.0850,0.3450
2014-05-07,101.7200,0.4100,0.0850,0.3250
2014-05-08,101.6600,0.4000,0.0850,0.3150
2014-05-09,101.7400,0.4000,0.0810,0.3190
2014-05-12,102.1000,0.4100,0.0810,0.3290
2014-05-13,102.2000,0.3900,0.0800,0.3100
2014-05-14,101.7500,0.3900,0.0850,0.3050
2014-05-15,101.4400,0.3800,0.0850,0.2950
2014-05-16,101.5000,0.3800,0.0850,0.2950
2014-05-19,101.2600,0.3600,0.0850,0.2750
2014-05-20,101.2600,0.3500,0.0850,0.2650
2014-05-21,101.4400,0.3700,0.0850,0.2850
2014-05-22,101.7600,0.3700,0.0850,0.2850
2014-05-23,101.8800,0.3700,0.0850,0.2850
2014-05-26,,0.3700,0.0850,0.2850
2014-05-27,102.1400,0.3900,0.0850,0.3050
2014-05-28,101.7800,0.3700,0.0910,0.2790
2014-05-29,101.5800,0.3700,0.0880,0.2820
2014-05-30,101.7700,0.3700,0.0880,0.2820
2014-06-02,102.3000,0.3900,0.0870,0.3030
2014-06-03,102.4200,0.4100,0.0870,0.3230
2014-06-04,102.6900,0.4100,0.0870,0.3230
2014-06-05,102.4400,0.4000,0.0870,0.3130
2014-06-06,102.5000,0.4100,0.0860,0.3240
2014-06-09,102.5200,0.4300,0.0860,0.3440
2014-06-10,102.3700,0.4500,0.0860,0.3640
2014-06-11,101.9400,0.4400,0.0810,0.3590
2014-06-12,101.8300,0.4200,0.0810,0.3390
2014-06-13,102.0600,0.4500,0.0810,0.3690
2014-06-16,101.8200,0.4900,0.0850,0.4050
2014-06-17,102.1800,0.5100,0.0850,0.4250
2014-06-18,102.1600,0.4800,0.0850,0.3950
2014-06-19,101.8400,0.4800,0.0850,0.3950
2014-06-20,102.1400,0.5000,0.0850,0.4150
2014-06-23,101.9000,0.4800,0.0840,0.3960
2014-06-24,102.1300,0.4900,0.0840,0.4060
2014-06-25,101.7500,0.4800,0.0840,0.3960
2014-06-26,101.6600,0.4600,0.0830,0.3770
2014-06-27,101.3900,0.4500,0.0750,0.3750
2014-06-30,101.2800,0.4700,0.0730,0.3970
2014-07-01,101.5100,0.4700,0.0670,0.4030
2014-07-02,101.7600,0.4900,0.0720,0.4180
2014-07-03,102.1900,0.5200,0.0720,0.4480
2014-07-04,,0.5200,0.0720,0.4480
2014-07-07,101.8400,0.5200,0.0710,0.4490
2014-07-08,101.5300,0.5100,0.0650,0.4450
2014-07-09,101.7000,0.5100,0.0610,0.4490
2014-07-10,101.2600,0.4600,0.0610,0.3990
2014-07-11,101.3300,0.4800,0.0610,0.4190
2014-07-14,101.5800,0.4800,0.0600,0.4200
2014-07-15,101.6200,0.4900,0.0650,0.4250
2014-07-16,101.6900,0.5000,0.0650,0.4350
2014-07-17,101.3000,0.4700,0.0650,0.4050
2014-07-18,101.3700,0.5100,0.0650,0.4450
2014-07-21,101.3400,0.5100,0.0650,0.4450
2014-07-22,101.5400,0.4900,0.0700,0.4200
2014-07-23,101.5000,0.5000,0.0700,0.4300
2014-07-24,101.8200,0.5300,0.0700,0.4600
2014-07-25,101.8100,0.5300,0.0700,0.4600
2014-07-28,101.8200,0.5400,0.0750,0.4650
2014-07-29,102.1200,0.5400,0.0680,0.4720
2014-07-30,102.9000,0.5600,0.0680,0.4920
2014-07-31,102.7500,0.5300,0.0670,0.4630
2014-08-01,102.4500,0.4700,0.0670,0.4030
2014-08-04,102.4700,0.4700,0.0670,0.4030
2014-08-05,102.7700,0.4700,0.0670,0.4030
2014-08-06,102.3400,0.4800,0.0660,0.4140
2014-08-07,102.0600,0.4400,0.0660,0.3740
2014-08-08,101.9100,0.4500,0.0660,0.3840
2014-08-11,102.1400,0.4700,0.0660,0.4040
2014-08-12,102.2200,0.4500,0.0660,0.3840
2014-08-13,102.4800,0.4300,0.0650,0.3650
2014-08-14,102.4400,0.4200,0.0650,0.3550
2014-08-15,102.1900,0.4200,0.0700,0.3500
2014-08-18,102.5400,0.4400,0.0700,0.3700
2014-08-19,102.8600,0.4600,0.0700,0.3900
2014-08-20,103.3600,0.4900,0.0750,0.4150
2014-08-21,103.7800,0.4900,0.0750,0.4150
2014-08-22,103.9700,0.5300,0.0810,0.4490
2014-08-25,103.9600,0.5300,0.0810,0.4490
2014-08-26,104.1200,0.5200,0.0810,0.4390
2014-08-27,103.9800,0.5100,0.0810,0.4290
2014-08-28,103.7800,0.5000,0.0730,0.4270
2014-08-29,104.0000,0.4800,0.0730,0.4070
2014-09-01,,0.4800,0.0720,0.4080
2014-09-02,105.1000,0.5300,0.0720,0.4580
2014-09-03,104.8800,0.5200,0.0770,0.4430
2014-09-04,105.2200,0.5400,0.0770,0.4630
2014-09-05,104.9400,0.5200,0.0760,0.4440
2014-09-08,105.6500,0.5400,0.0720,0.4680
2014-09-09,106.3200,0.5600,0.0710,0.4890
2014-09-10,106.7600,0.5800,0.0710,0.5090
2014-09-11,106.8700,0.5800,0.0750,0.5050
2014-09-12,107.2400,0.5800,0.0750,0.5050
2014-09-15,107.1800,0.5800,0.0750,0.5050
2014-09-16,106.9100,0.5500,0.0800,0.4700
2014-09-17,107.5800,0.5900,0.0750,0.5150
2014-09-18,108.6900,0.5900,0.0750,0.5150
2014-09-19,108.9600,0.5900,0.0700,0.5200
2014-09-22,108.8800,0.5800,0.0690,0.5110
2014-09-23,108.8200,0.5700,0.0690,0.5010
2014-09-24,108.9200,0.5900,0.0640,0.5260
2014-09-25,108.7000,0.5600,0.0640,0.4960
2014-09-26,109.3200,0.5900,0.0640,0.5260
2014-09-29,109.3400,0.5800,0.0800,0.5000
2014-09-30,109.6600,0.5800,0.0780,0.5020
2014-10-01,109.3000,0.5300,0.0700,0.4600
2014-10-02,108.1000,0.5300,0.0650,0.4650
2014-10-03,109.7000,0.5700,0.0600,0.5100
2014-10-06,109.0800,0.5400,0.0600,0.4800
2014-10-07,108.3000,0.5200,0.0590,0.4610
2014-10-08,108.4100,0.4600,0.0500,0.4100
2014-10-09,108.0000,0.4600,0.0490,0.4110
2014-10-10,107.8300,0.4500,0.0490,0.4010
2014-10-14,107.1500,0.3900,0.0450,0.3450
2014-10-15,106.0600,0.3400,0.0450,0.2950
2014-10-16,105.9800,0.3500,0.0450,0.3050
2014-10-17,106.7200,0.3900,0.0150,0.3750
2014-10-20,106.8700,0.3700,0.0250,0.3450
2014-10-21,106.7000,0.3800,0.0250,0.3550
2014-10-22,107.3200,0.4100,0.0300,0.3800
2014-10-23,108.1600,0.4100,0.0300,0.3800
2014-10-24,108.0600,0.4100,0.0190,0.3910
2014-10-27,107.7100,0.4100,0.0240,0.3860
2014-10-28,108.0000,0.4200,0.0180,0.4020
2014-10-29,108.1000,0.4800,0.0200,0.4600
2014-10-30,108.9400,0.4800,0.0200,0.4600
2014-10-31,112.0900,0.5000,0.0300,0.4700
2014-11-03,113.9200,0.5200,0.0300,0.4900
2014-11-04,113.4400,0.5200,0.0200,0.5000
2014-11-05,114.6200,0.5200,0.0200,0.5000
2014-11-06,114.8700,0.5400,0.0300,0.5100
2014-11-07,114.7300,0.5100,0.0300,0.4800
2014-11-10,114.7800,0.5500,0.0250,0.5250
2014-11-11,,0.5500,0.0300,0.5200
2014-11-12,115.4200,0.5500,0.0450,0.5050
2014-11-13,115.6300,0.5300,0.0300,0.5000
2014-11-14,116.5200,0.5400,0.0200,0.5200
2014-11-17,116.4400,0.5400,0.0150,0.5250
2014-11-18,116.7600,0.5300,0.0150,0.5150
2014-11-19,117.7000,0.5400,0.0100,0.5300
2014-11-20,118.1400,0.5300,0.0090,0.5210
2014-11-21,117.7400,0.5300,0.0090,0.5210
2014-11-24,118.3900,0.5300,0.0090,0.5210
2014-11-25,117.9900,0.5100,0.0090,0.5010
2014-11-26,117.6000,0.5300,0.0080,0.5220
2014-11-27,,0.5300,0.0080,0.5220
2014-11-28,118.7000,0.4700,0.0100,0.4600
2014-12-01,118.1400,0.4900,0.0070,0.4830
2014-12-02,119.1000,0.5500,0.0020,0.5480
2014-12-03,119.8200,0.5700,-0.0030,0.5730
2014-12-04,119.6700,0.5500,-0.0030,0.5530
2014-12-05,121.3800,0.6500,-0.0030,0.6530
2014-12-08,120.8900,0.6400,-0.0040,0.6440
2014-12-09,118.8700,0.6400,-0.0040,0.6440
2014-12-10,118.5000,0.5900,0.0010,0.5890
2014-12-11,119.4000,0.6200,0.0010,0.6190
2014-12-12,118.2200,0.5600,0.0050,0.5550
2014-12-15,117.7500,0.6000,0.0100,0.5900
2014-12-16,117.2800,0.5800,0.0050,0.5750
2014-12-17,117.6400,0.6200,0.0050,0.6150
2014-12-18,118.8400,0.6700,-0.0100,0.6800
2014-12-19,119.5600,0.6700,-0.0350,0.7050
2014-12-22,119.8400,0.7100,-0.0310,0.7410
2014-12-23,120.6800,0.7300,-0.0310,0.7610
2014-12-24,120.4500,0.7300,-0.0360,0.7660
2014-12-25,,0.7300,-0.0260,0.7560
2014-12-26,,0.7300,-0.0280,0.7580
2014-12-29,120.5700,0.7200,-0.0330,0.7530
2014-12-30,119.3400,0.6900,-0.0280,0.7180
2014-12-31,119.8500,0.6700,-0.0280,0.6980
2015-01-02,120.2000,0.6600,-0.0280,0.6880
2015-01-05,119.6400,0.6800,-0.0270,0.7070
2015-01-06,118.2600,0.6500,-0.0260,0.6760
2015-01-07,119.5200,0.6200,-0.0250,0.6450
2015-01-08,119.5100,0.6200,-0.0200,0.6400
2015-01-09,118.6600,0.5900,-0.0290,0.6190
2015-01-12,118.3200,0.5600,-0.0290,0.5890
2015-01-13,118.1600,0.5400,-0.0300,0.5700
2015-01-14,116.7800,0.5100,-0.0300,0.5400
2015-01-15,116.9500,0.4400,-0.0250,0.4650
2015-01-16,117.4500,0.4900,-0.0250,0.5150
2015-01-19,,0.4900,-0.0260,0.5160
2015-01-20,118.4800,0.5300,-0.0310,0.5610
2015-01-21,117.8600,0.5300,-0.0310,0.5610
2015-01-22,117.9200,0.5300,-0.0200,0.5500
2015-01-23,117.8000,0.5200,-0.0150,0.5350
2015-01-26,118.3800,0.5400,-0.0160,0.5560
2015-01-27,117.6200,0.5400,-0.0050,0.5450
2015-01-28,117.7400,0.5000,0.0030,0.4970
2015-01-29,118.3100,0.5100,0.0050,0.5050
2015-01-30,117.4400,0.4700,0.0100,0.4600
2015-02-02,117.3300,0.4900,0.0100,0.4800
2015-02-03,117.4800,0.5200,0.0200,0.5000
2015-02-04,117.5800,0.5200,0.0300,0.4900
2015-02-05,117.4000,0.5200,0.0430,0.4770
2015-02-06,119.1600,0.6500,0.0350,0.6150
2015-02-09,118.7000,0.6500,0.0450,0.6050
2015-02-10,119.3200,0.6700,0.0450,0.6250
2015-02-11,120.3800,0.6700,0.0450,0.6250
2015-02-12,118.7200,0.6100,0.0400,0.5700
2015-02-13,118.7000,0.6600,0.0400,0.6200
2015-02-16,,0.6600,0.0450,0.6150
2015-02-17,118.9900,0.7000,0.0350,0.6650
2015-02-18,119.1900,0.6200,0.0400,0.5800
2015-02-19,118.8400,0.6700,0.0350,0.6350
2015-02-20,118.6800,0.6700,0.0340,0.6360
2015-02-23,118.8800,0.6400,0.0330,0.6070
2015-02-24,119.1300,0.6000,0.0290,0.5710
2015-02-25,118.8800,0.6100,0.0230,0.5870
2015-02-26,119.3600,0.6600,0.0250,0.6350
2015-02-27,119.7200,0.6300,0.0150,0.6150
2015-03-02,120.0600,0.6600,0.0150,0.6450
2015-03-03,119.4700,0.6800,0.0200,0.6600
2015-03-04,119.7600,0.6600,0.0150,0.6450
2015-03-05,120.2200,0.6500,0.0070,0.6430
2015-03-06,120.9300,0.7300,0.0070,0.7230
2015-03-09,121.1700,0.7000,0.0160,0.6840
2015-03-10,121.2000,0.7000,0.0300,0.6700
2015-03-11,121.5000,0.7000,0.0300,0.6700
2015-03-12,121.2800,0.6700,0.0160,0.6540
2015-03-13,121.1700,0.6800,0.0160,0.6640
2015-03-16,121.3000,0.6600,0.0150,0.6450
2015-03-17,121.2800,0.7000,0.0150,0.6850
2015-03-18,120.9200,0.5700,0.0050,0.5650
2015-03-19,120.9000,0.6300,0.0040,0.6260
2015-03-20,120.2800,0.6000,0.0100,0.5900
2015-03-23,119.7400,0.6000,0.0190,0.5810
2015-03-24,119.9000,0.5800,0.0240,0.5560
2015-03-25,119.3700,0.5900,0.0300,0.5600
2015-03-26,119.0100,0.6100,0.0300,0.5800
2015-03-27,119.1500,0.5800,0.0350,0.5450
2015-03-30,120.1100,0.5800,0.0350,0.5450
2015-03-31,119.9600,0.5600,0.0370,0.5230
2015-04-01,119.6200,0.5500,0.0250,0.5250
2015-04-02,119.7400,0.5500,0.0200,0.5300
2015-04-03,118.9600,0.4900,0.0150,0.4750
2015-04-06,119.0500,0.5100,0.0150,0.4950
2015-04-07,120.3600,0.5200,0.0150,0.5050
2015-04-08,119.9600,0.5400,0.0150,0.5250
2015-04-09,120.3200,0.5600,0.0110,0.5490
2015-04-10,120.2900,0.5700,0.0060,0.5640
2015-04-13,120.3200,0.5400,0.0050,0.5350
2015-04-14,119.2600,0.5300,0.0050,0.5250
2015-04-15,119.2300,0.5100,0.0050,0.5050
2015-04-16,119.1800,0.5000,0.0050,0.4950
2015-04-17,119.0200,0.5100,0.0050,0.5050
2015-04-20,119.2700,0.5500,0.0040,0.5460
2015-04-21,119.4500,0.5500,0.0040,0.5460
2015-04-22,119.9000,0.5700,-0.0010,0.5710
2015-04-23,119.6900,0.5500,-0.0010,0.5510
2015-04-24,118.9800,0.5400,-0.0160,0.5560
2015-04-27,119.1200,0.5400,-0.0010,0.5410
2015-04-28,118.8000,0.5600,0.0000,0.5600
